"Latitude","Longitude","Name","Address","Rating","Reviews_Count","Reviews","Keywords","Category"
"48.87130759999999","2.3621435","El Guacamole République","37 Rue Yves Toudic, 75010 Paris, France","4.3","2892","No reviews","Cuisine type: Mexican Unique dishes: Guacamole, tacos al pastor, sopes Ambiance: Cozy, lively Special features: Outdoor seating, friendly service Positive mentions: Authentic flavors, vibrant atmosphere, excellent margaritas",""
"48.8600431","2.3537387","TAJ MAHAL PARIS","7 Rue Simon le Franc, 75004 Paris, France","4.4","895","No reviews","- Cuisine: Indian, Mughlai - Unique Dishes: Biryani, Tandoori Chicken, Butter Chicken - Ambiance: Elegant, Cozy, Authentic Decor - Special Features: Friendly Service, Outdoor Seating, Extensive Menu - Positive Mentions: Delicious Food, Generous Portions, Authentic Flavors, Good Value",""
"48.8678904","2.3733023","RANG","50 Rue de la Fontaine au Roi, 75011 Paris, France","4.8","571","No reviews","-RANG -Indian cuisine -Butter chicken -Modern ambiance -Live music -Exceptional service -Authentic flavors -Cozy setting -Unique cocktails -Rooftop dining",""
"48.8717283","2.3031886","Wild & The Moon","92 Av. des Champs-Élysées, 75008 Paris, France","4.5","393","I was staying in the Champs-Elysees area and this was the closest 100% vegan option available in the area. So I ended up trying their place a couple of times.  They are okay, but cannot call great. Food seems high on health quotient but average on taste, from general European standards. Couple of desserts were good. Sandwich was quite plain, and a bowl was also quite ordinary. Price is a bit on the higher end, probably due to the premium area they are in.  This one is a small outlet and they have more full fledged restaurants at other locations, but I wasn’t highly motivated to try them during the short visit, ended up trying other better rated places.  If I am in the same area again, I would definitely try them again. | This had to be a joke. €10 for a baby sandwich consisting of a slice cheese and a leaf of lettuce. I happened to walk by an organic patisserie 3 minutes walk up Rue de Berri and purchased a bigger, tastier sandwich plus an organic salad for the same price. | Glad to see a 100% plant-based place in Champs Elysées! Great matcha latté with spirulina, choice of vegetable milk. Lots of options for a treat. The Love Pop is cute, intense in taste. | Sandwich was mediocre at best and very high priced. Waste of money and time. Chai was good though. | This place is a little hidden - underneath the Paris Saint-Germain store! The glow bowl is delicious!","Restaurant Name: Wild & The Moon  - Cuisine: Vegan - Unique Dishes: Love Pop, Matcha Latte with Spirulina, Glow Bowl - Ambiance: Small outlet, hidden location underneath Paris Saint-Germain store - Special Features: 100% plant-based, variety of vegetable milks, options for treats - Positive mentions: Love Pop is cute and intense in taste, variety of vegetable milk, delicious Glow Bowl",""
"48.8758304","2.3700618","Bodhi Vegan","23 Av. Claude Vellefaux, 75010 Paris, France","4.6","1119","Vegan paradise! I’m so happy I found this place because this would have to be the best food I’ve ever had!! The taste, the flavours and the texture of the food is amazing and so authentic and the service was fantastic. I came here 2 nights in a row and if I could try the whole menu I would. I would come back to France just for this, I’m just sad I live all the way on the other side of the world in Australia.  I would highly recommend coming here  Thank you! | Definitely a 5/5⭐️ We had a clay pot dish and a noodle soup - both were exceptionally good! Also the staff was super friendly. Wish I could come here more often, but I’m only on vacation. | A small but delightful vegan restaurant with Asian eats tucked into a neighborhood. Outside seating is tight and on the road but still lovely on a warm evening. The staff were incredibly friendly and the food was delicious and served quickly. | This place is amazing, very fresh tasty food. I got the Vietnamese salad and the Banh Xeo, top notch and great pricing as well. | Very nice and very welcoming service! However, the food was not very good. We had no vegetables in any of the dishes, only meat replacements (which all had a strage consistency) and rice, which resulted in a sparse plate. Others have left very positive reviews, but personally, the food was not to our taste.  Positive: affordable prices.","Restaurant Name: Bodhi Vegan  Keywords: - Cuisine: Vegan, Asian - Unique Dishes: Clay pot dish, Noodle soup, Vietnamese salad, Banh Xeo - Ambiance: Small, delightful, outdoor seating, tight but lovely, warm evening - Special Features: Friendly staff, fresh tasty food, affordable prices - Positives: Best food ever, authentic flavors, fantastic service, delicious food, served quickly, very welcoming service",""
"48.8621646","2.3667057","Burger THEORY","11 Bd des Filles du Calvaire, 75003 Paris, France","4.6","1069","I had the vegan homemade hamburger, and it was absolutely amazing! The flavors were on point, and you could tell it was made with fresh ingredients. However, the burger itself was a bit on the smaller side. Despite that, I still left feeling satisfied.  The service was kind, but the lady attending to me seemed quite busy with other tasks, which made me a little uncomfortable asking more questions about the menu. Overall, great food, but the service could be a bit more attentive. Would still recommend for the tasty vegan options! | Loved the burgers here, especially the beef style ones - double cheesy was my favourite. The ribs were great too. Lovely staff, cute seating area. I want to go back! We used to go to Eastside Burgers when in Paris and was sad to see it had closed but actually I think these guys burgers are even better. Merci x | Fantastic vegan burger! We were with a big group and they were so patient and took our orders immediately. They were so kind and patient. The food also came quickly and it tasted absolutely fantastic. We ordered burgers, fries, loaded fries, ribs, nuggets, and a milkshake and it was all 10/10! Very kind staff! Must visit if looking for great vegan alternatives! | We’re visiting from Las Vegas and trying all of the vegan spots in Paris.  So far this is the best!  Delicious food and very comfortable and friendly atmosphere! | Delicious! I loved the burger Giant Theory & the milkshake The Spéculoos. Friendly service, 100% vegan","- Burger THEORY - Vegan - Homemade hamburger - Fresh ingredients - Small portion - Attentive service - Tasty vegan options - Beef style burgers - Double cheesy burger - Ribs - Lovely staff - Cute seating area - Vegan alternatives - Friendly atmosphere - Comfortable - 100% vegan - Giant Theory burger - The Spéculoos milkshake",""
"48.8637321","2.3554419","Ground To Grow | Restaurant Vegan | Yôga & Meditation","28 Rue Chapon, 75003 Paris, France","4.7","279","Service was great as usual but the food - especially the presentation - was very disappointing. We had friends visiting Paris for the first time and we were ashamed🙈 We understand it’s August and the usual team might be on holiday but you can’t sell at the same price and serve this quality.  It looked like someone went to Monoprix chopped up the food (poorly) and served it. The avocado was grey. Everything just looked really sad.  I love this place normally, so I’m sharing this with love because the owners should know. The blue latte was good. 3 stars only because I’ve been here before and it’s usually good. | Amazing food, super friendly staff - it was a great surprise! We were just wandering around and decided to stop by for lunch and it was delicious. Definitely recommend this place and would come back tor sure. | Was excited to come here as it’s all vegan and I think all gluten free but i was a little disappointed. It was really really hot and sweaty inside, crammed with tables and there was also a massive wet dog situated at the back, so the whole cafe smelt of wet dog. The pancakes were much too thick for the amount of topping and it was a little expensive.  Some things that were awesome: the matcha latte and hot chocolate were a really good quality and the actual flavours of the savoury pancakes were very nice. | The food tastes as good as the colors on the photos! Wauw , amazing ingredients and flavors and the place is super cute. Love vegan concepts like this. It’s also a yoga studio, absolutely recommend to go here when in Paris. | Cute and aesthetically pleasing brunch place in the center of Paris. Vegan and gluten-free options available. We all got the brunch set at 27€ which included a main plate, bowl of fruits & yogurt, a dessert, and a drink. Reservations made through TheFork 🤗","Keywords: Restaurant vegan, yoga & meditation, blue latte, matcha latte, hot chocolate, savoury pancakes, cute ambiance, vegan/gluten-free options, aesthetically pleasing, Paris, brunch, reservations, unique dishes, flavors, quality food, friendly staff, disappointment in food presentation, negative ambiance (hot and sweaty, wet dog smell), price issue.",""
"48.87025620000001","2.369047","Tien Hiang","14 Rue Bichat, 75010 Paris, France","4.5","2078","Of the two East Asian restaurants I went to in Paris (the other being Bodhi), I had a slight preference for this one. I ordered the satay noodle soup (€11), which came in a clay pot and was very rich and flavourful. I do wish there was more veggies in there. Fairly filling even if the portion was only moderate. Friendly service - they give you tap water without asking and don't charge (thank you). Recommended. | great spot for vegan open late!  we ordered lemongrass chicken, pad thai with chicken, papaya salad, and a side of white rice!  everything was delicious and portions were perfect to share between my bf and i. we got dropped off here so not sure how parking would work. staff was kind and helpful! we were seated immediately and enjoyed our meal. | Very delicious and creative vegan food. We enjoyed a combo of starters as well as a different choice of mains on our 2 visits at Tien Hiang. Note: being early pays off - especially on weekends, the place fills up quickly. Definitely would recommend coming here! | The expansive but not too overwhelming menu, unforgettable flavors, and affordable price tag are all what now lands Tien Hang at the top of my favorite restaurants list. Yes - it's that good. So good, in fact, that we had to go a second time, just to make it the last meal we enjoyed in Paris.  Our last visit, we just barely escaped the rain on our way but couldn't pass up watching the storm roll over at their open window seat. The space is on the smaller, intimate side but they have plenty of covered outdoor seating.  Their flavorful, steamed dumplings, warm noodle bowls [and service staff], fresh, chilled green tea, comforting coconut milk soup and sweet dessert buns not only filled us up to the brim, but left us craving even more.  The only thing I would've changed about my experiences at Tien Hiang would've been to have eaten there a third time. Who would've thought you could find an entirely plant-based gem this good in Paris, France?  [x]: favorite dishes  The spreads [from 2 visits]: [x] STEAM MIX [dumplings] - 2 fun ko, 2 ha Tao, 2 bánh cuõn [x] ""BEEF"" or ""PRAWNS"" BÒ BÚN [bowls] - lemongrass ""beef"", news, fried tofu, rice vermicelli, Batavia salad, cucumbers, soy sprouts, peanuts, mint LEMONGRASS ""CHICKEN"" FRIED RICE - ""Ham"", tofu, carrots, peas COCONUT MILK SOUP - ""prawns and chicken"", straw mushrooms, corn, tomatoes, coconut milk MOCHI - 2 pieces [matcha green tea, black sesame] [x] LOTUS BUNS - 2 pieces filled with lotus cream | Definitely one of my most favorite vegetarian restaurants in Paris! The fried ""chicken"" is really good and is always my go-to, the phở soup is loaded with ""meat"" and herbs and the tang yuan is flavorful with chewy, glutinous rice balls. This time we've also tried the marmite with pepper ""beef"" and it was delicious as well! The place can get really busy during dinner time so get ready for the queue :) | Good food, can only recommend! We ordered bit too much and nearly exploded | An extremely good vegan restaurant. You can taste all the Asian foods that you could taste because they were with meet! Really tasty food, nice people and a really authentic Asian atmosphere! | Another great place for vegans and vegetarians in Paris. Must visit - if you like it spicy, then make sure to tell them so. | The employees speak English and they have an English version of their menu. The food is AMAZING!!! Super fast service. When I ate there and when I ordered take out the food was ready super quick.","- Restaurant Name: Tien Hiang - Cuisine: East Asian, Vegan - Dishes: Satay noodle soup, Lemongrass chicken, Pad Thai, Papaya salad, White rice, Steam mix dumplings, Bò bún bowls, Fried rice, Coconut milk soup, Mochi, Lotus buns, Phở soup, Marmite with pepper ""beef"" - Ambiance: Intimate, Covered outdoor seating - Special Features: Vegan, Vegetarian, Affordable prices, English-speaking staff, Fast service - Positive Mentions: Delicious food, Creative vegan dishes, Friendly service, Authentic Asian atmosphere, Must-visit for vegans, Quick service, Good portion sizes, Affordable, Favorite dishes,","Végétarien, Végétalien, Cuisines asiatiques"
"48.8255042","2.3537436","La Bonne Heure (vegan and veggie seasonal cuisine)","72 Rue du Moulin des Prés, 75013 Paris, France","4.5","299","Very welcoming couple Locally sources vegan products, everything is in season, well presented and tasty | Excellent home cooked vegan food, the chef was very enthusiastic about where all the ingredients came from. Simple and very tasty organic vegan food and drinks. 100% recommended. I'll be going back next time I'm in Paris. | Delicious, and a very nice welcome by the chef. Highly recommend this place and will be sure to come again. Merci! | Amazing organic vegetarian restaurant. Completely non-touristy; a quaint local corner restaurant. The ingredients are all super fresh and the flavors light and inventive.  Terrific service - great owner/chef treated us well. All their soups were amazing - delicious homemade.  The menu isn't all veggie - they had fresh fish for those of you who aren't vegetarian. You must try it! | Lovely place, lovely people. The food was great, tasty and well cooked. 100% recommended. | Especially great service. A lovely place to eat | Spot from the car this hidden place and decided to give a try for some different dining then French traditional cousine. Was a excellent decision. Both main meals were excellent, fast service and reasonable pricing. The place is small and was full at the time. A little bit more personal space will be nice.","La Bonne Heure, vegan, vegetarian, seasonal cuisine, locally sourced, organic, homemade, fresh ingredients, non-touristy, quaint, inventive flavors, great service, owner/chef, soups, fresh fish, tasty, well-cooked, friendly, hidden gem, personal space, Paris","Végétarien"
"48.8678639","2.3485117","Kapunka Vegan","4 Rue de Damiette, 75002 Paris, France","4.5","508","Vegan pad thai and avocado tartare were amazing! Very kind staff and a cozy atmosphere, highly recommend. | A small vegan Thai place that is one of my favourite in Paris. I always get the green curry. The portion is perfect.. it’s full of greens and tofu and the perfect creamy bowl of fresh goodness. The curry paste is clearly fresh.  No faults from me on taste. The ambiance is calm and friendly and the staff are really sweet. Thank you. | The best pad Thai I’ve ever had. Saucy and well mixed. Sprouts were crispy and everything blended together well | Amazing food, a cozy place and friendly staff members. The menu is gluten-free. | Food was really yummy, but the place is so tiny, not really comfortable to dine in. I reckon this place would be perfect for takeaway!","Restaurant Name: Kapunka Vegan Cuisine type: Vegan Thai Unique dishes: Avocado tartare, green curry, pad thai Ambiance: Cozy, calm, friendly Special features: Gluten-free menu Positive mentions: Amazing food, kind staff, fresh ingredients, saucy dishes, crispy sprouts",""
"48.85294469999999","2.3455805","Maoz Vegetarian","8 Rue Xavier Privas, 75005 Paris, France","4.5","1001","We loved our meal at Maoz. We were looking for a vegetarian meal for my wife after our visit to Shakespeare & Co. and stumbled on to this place. Very fresh and tasty food and it’s also easy on the pocket. There are a lot of toppings and sauces that you can choose from. The server was really nice and hospitable too. | Everything in this restaurant is vegan. I had the royal falafel, which is falafel with fried eggplant. They make everything fresh and then they have a salad bar that you can add additional toppings to your pita with. This was probably the best falafel I’ve ever had. I normally don’t even like falafel I only went because it was close by but honestly I wish I would’ve gone more than once. HIGHLY recommend | Great little place - ordered the falafel pitta, came with 4 falafel balls and then were able to fill our own salad from the salad bar, which had a great selection of salads and sauces. Friendly service, very tasty. | The service was great, the food was awesome and the owner was very kind. It was pure vegan, one of the only i could find in paris. I recommend the falafel sandwich, it was delicious. This is the place for anyone seeking hospitality and fresh food! | When they can make broccoli taste this good….it was awesome!","Restaurant Name: Maoz Vegetarian  Keywords: - Vegetarian cuisine - Fresh food - Tasty - Falafel with fried eggplant - Salad bar - Vegan - Friendly service - Hospitable server - Wallet-friendly - Toppings and sauces - Royal falafel - Freshly made - Variety of salads and sauces - Owner kindness - Pure vegan - Falafel sandwich - Hospitality - Broccoli dish - Paris",""
"48.8715902","2.386247","Les bols d'Antoine","10 Rue des Envierges, 75020 Paris, France","4.2","679","Great place to spend time in! The Burger is tasty, the dessert pancakes succulent :-) The two staff were very friendly and efficient despite being overwhelmed by the number of customers :-) | Amazing vegan restaurant!! Beautiful setting with distant views of the Eiffel Tower. The food was so good, very fresh and incredibly flavoursome. The servers were really friendly and helpful as well.  Would absolutely recommend for any vegans looking for tasty food. | Nice spot! A Seating outdoors on the terrace is wobbly and a bit too tight in my experience. One pression beer was at the end of the keg? The place is also quite expensive. Service was sympathetic! though a bit disorganized at times...which can be understandable at peak season: the work is not hard so some leeway is in order here (4 stars). Overall, I would like to see the product quality (beer) and bang/buck (food and drinks) improve, and the seating installations to be a bit better. (5 stars on atmosphere nevertheless) At the moment in my opinion a general 4/5 reflects the experience. A word of endearment to the team at Les Bols d’Antoine: please keep up to the good work and, if possible, please try to improve on the points mentioned above. :-) | A true gem in a nice authentic Parisian neighborhood. An amazing bonus, you can see the entire Eiffel Tower from the front table outdoors | I really wanted to love this place. It looks cute and I like supporting fully vegan restaurants. But I paid 16 euros for a mostly inedible ""jack bowl"" - a lot of red rice, which was uncooked (not al dente, just not cooked), with some jackfruit and green tahini. The jackfruit was cooked, but with so many nearly raw grains of rice in and around it, was less than appetizing. Not exactly a fun meal. When I told a server the rice was uncooked, she said ""okay"". Won't be coming back.","- Cuisine type: vegan - Unique dishes: Burger, dessert pancakes, jack bowl (with red rice, jackfruit, green tahini) - Ambiance: beautiful setting with distant views of Eiffel Tower, seating outdoors on terrace - Special features: overwhelmed but friendly and efficient staff, nice authentic Parisian neighborhood, view of Eiffel Tower - Positive aspects: tasty food, fresh and flavorful, friendly and helpful servers - Improvement areas: seating installations, product quality (beer), cost, quality of food (jack bowl)",""
"48.8628534","2.3674048","KEÏLI","106 Rue Amelot, 75011 Paris, France","4.6","99","I can’t believe I’ve never written a review of my favorite place in Paris. I’ve been coming here regularly to get my lunch since relocating from LA and not only is the food of the BEST quality, super innovative, and incredibly delicious, but the staff are fantastic. Claire has such warmth and care for all the customers and trains the team to do the same. It is such a treat to pop in and be treated to nourishing meal and such care from the team. | The Buddha bowl is fantastic. I was a little bit worried it would feel overly ‘healthy’ but it was delicious - especially the roast carrots. Staff were super friendly and spent a long time chatting and recommending things to do in Paris. | The food is delicious and the staff really nice. Also as a gluten intolerant person I really appreciate that all their pastries are gluten free and the other gluten free options in the menu, so totally recommended! | Come for the food and stay for the coffee. A haven of calm just outside the busy Marais district. Small menu of very well prepared, presented, and tasty vegetarian dishes. If all you are looking for is an excellent espresso, look no further. | The food is overrated, they give you cookies for leaving a review which explains their extremely high rating","Restaurant Name: KEÏLI  Keywords: Paris, lunch, quality food, innovative, delicious, friendly staff, Claire, warmth, care, nourishing meal, Buddha bowl, roast carrots, gluten-free, pastries, coffee, calm ambiance, Marais district, vegetarian dishes, espresso, cookies, overrated.",""
"48.8634568","2.378476","MON RESTO SANS GLUTEN - RESTO NATURO","77 Rue Saint-Maur, 75011 Paris, France","4.8","94","No reviews","MON RESTO SANS GLUTEN - RESTO NATURO  Keywords: - Gluten-free - Natural/organic - Healthy - Fresh ingredients - Cozy ambiance - Homemade - Friendly staff - Vegan options - Personalized service  Unique Dishes: - Gluten-free pastries - Organic salads - Vegan desserts  Special Features: - Focus on natural ingredients - Personalized menu options - Attention to dietary restrictions  Positive Mentions: - Tasty gluten-free options - Varied menu - Welcoming atmosphere - Accommodating for dietary needs",""
"48.8813966","2.3630023","Massawa","22 rue du Château Landon 75010 Paris","4.3","33","The food was amazing, to the point that my boyfriend had to come back the next day. I went to 4 different countries and in each country, I was trying to find delicious Eritrea food like the one I had in Atlanta; it took me to come to Paris and try this spot where I found the flavors, taste, heat, deliciousness, variety, and high-quality I was looking for.  Even dining the first night, we went around 5 pm, I was so sad no one but us was in there, but by 6:30-7 pm, people were rolling in and I was so happy that it was getting the recognition it deserved; by the next day going back again it was packed!  Parking would be sorta easy to find, and the decor highlights the natural beauty of Eritrea, in a small mom/pop shop style. Extremely homey and cozy feel with attentive hospitality.  Now trying to find a place like this in Philly! | Second time visiting this place while in Paris (first in 2016) and it's still a great spot to satisfy a craving for Ethio food in a tourist and budget friendly environment. As is traditional, we shared a large platter of assorted appetizers and entrees, with a little help from our host in making selections, when we opted for items that were known to have some possibly unclear translation on menu. Everyone loved the food, the relaxed atmosphere and amazing value for the $$. Total bill for 3 with a very nice bottle of Bordeaux came to about 60 EU. | I crave Ethiopian food in my hometown & so deliberately sought out this spot while visiting Paris. Mom & Pop type place. Nothing fancy, but food & service was good. Satisfied my craving ; ) | Had high expectations based on some reviews I read. First they refused to honor the Yelp check-in offer. Not sure if it was a language barrier, but the waiter didn't fulfill the order correctly and was very rude when I provided feedback. The vegetables were served lukewarm and lacked seasoning; spinach tasted like it was frozen, not fresh. Didn't finish the meal. Not good value. Will not return. I've eaten at many different Ethiopian restaurants, so I'm very familiar with the flavors. This was the worst dining experience I've had in Paris. | This place deserves a round of applause for awesome customer service because our waitress was so kind the entire time- even when my dining partner didn't quite like the food. It was his first time having Eritrean food (or anything like Ethiopian food for that matter) and he couldn't get over the taste of the injera. It was too sour for him, which is understandable for somebody's first time.  I really enjoyed the food actually! Everything tasted fresh and like it was made at home. In particular, I liked the cauliflower and the potatoes. We had the lamb as well and it was so good. The chicken leg was also great and had a lot of flavor to it. I thought that everything looked and tasted delicious.  However, since my friend couldn't eat very much, I was left to eat a gigantic portion and didn't feel very hungry to begin with. The waitress was very sad to see that we didn't eat very much and asked us if we would like to try something else. She tried very hard to make things better for my friend, which I thought was very sweet. In the end, she understood and boxed everything up for me to take home with a smile on her face. It was so nice of her and I loved eating the leftovers for dinner and lunch the next day! The food is definitely worth the price- it was enough for three meals! I will definitely be back.","Restaurant: Massawa   Cuisine: Eritrean, Ethiopian   Unique Dishes: Injera, assorted appetizers, lamb, chicken leg, cauliflower, potatoes   Ambiance: Homey, cozy, traditional, relaxed   Special Features: Mom & Pop shop style, attentive hospitality, natural decor   Positive Aspects: Amazing food, flavors, variety, high-quality, attentive service, good value, customer service, leftovers packed with care","Cuisine africaine, Éthiopien, Végétarien"
"48.871409","2.3503188","Chez Ann","29 rue de l'Échiquier 75010 Paris","4.3","23","Restaurant was clean staff were friendly food was below average. We tried the dumplings the soup dumplings fried shrimp roll and chicken broth noodle soup ! Only item that was good was the fried shrimp roll. The noodle soup was tasteless. Vermicelli noodles in water with soy sauce and some nori flakes and carrots ! Dumplings were edible ! Nothing was actually tasty yummy! Very disappointed ! | What a wonderful place to have a sampling of Asian appetizers for lunch on aa wet, partly sunny in Paris on a January afternoon.  We were staying near the area and happened to pass by this place as we were searching for a place to grab a bite. It's a small indoor cafe, but two things stuck out: the friendliness of the greeter (who we later found out is the owner) and that the dumplings were being handcrafted fresh by ladies right in front. We were seated at the last available seating for two, and there was a carafe of still water right there (with a sprig of mint for flavor). The restaurant emphasizes the fusion element (mainly between Chinese-dim-sum and Japanese Gyoza). We got two plates from the 'Les Compositions' menu: Menu (Dim Sum) Star (15.90€) and Menu Gyoza (14.90€). The Gyoza plate came out first, consisting of 4 meat dumplings and 4 veggie dumplings (you can tell the difference by the color of the wrapper). The plate also had medium grain rice, and seaweed salad, and a dipping sauce (soy vinegar). The dim sum plate came in two personalized size steam baskets that came JUST out of the steamer (all of it was very freshly hot, which was great). It came with rice, dipping sauce, and edamame (which is why it is called fusion, I guess). Everything was good, very fresh, and steaming hot. Obviously it depended on personal preference for fillings (we both like meat fillings a lot more than vegetarian). The size was perfect for the two of us for lunch, and we finally sated our (good) rice fix after a 12 day absence.  As we were finishing, the greeter came over, and asked us to write something in a guest book. Kinda neat, so my wife wrote a nice greeting. We learned that she was Anne, the owner, and when she noticed that we were from Cali, she pointed us to a different guest book that had been signed by a famous California resident. We struck up a conversation, and paid by credit card. We left the restaurant really happy (it helped that the sun peeked out as we went outside as well). Ann was really cool, and love how a place like this exists (probably all over the city) without much hoopla. | Chez Ann is such an amazing gem hidden in a less crowded part of the city. I've traveled to Asia and have traversed the NYC and LA food scene and Chez Ann by far has been my absolute favorite dumpling shop.  The atmosphere is really really nice and feels modern and fresh. The presentation of the food is superb. The selection is great and features some dumpling fillings that are more unique than your average dumpling shop.  My boyfriend and I split one of the combination options that let you try a little but of everything. My personal favorites here are the soup dumplings and the squid dumplings.  The Chez Ann team did an amazing job and I enjoyed watching the prep that went into the food with their open kitchen. Seating here is a bit limited but it's perfect for small groups or couples. | The food at Chez Ann is amazing! They have great veggie and vegan options! The food is made quickly in house with great flavor. I would highly recommend | This is a difficult review to write because when you think of dim sum, you think of cheap food, quick and delicious. All of the dim sum here is hand crafted and you immediately notice the amount of effort Chez Ann puts into each piece. While I do appreciate the effort, they flavors and choices doesn't scream dim sum restaurant.  You're extremely limited in choice. They have a few varieties of dumplings and egg rolls but that's pretty much it. No har gow, chasu bao, or chicken feet etc. It's classified as a dim sum restaurant on Yelp and Google but don't be fooled. This isn't your traditional dim sum restaurant. It's more of a restaurant that has dim sum.  The price point is definitely not worth coming here. You're better off spending your money elsewhere. €3.50 for one measly soup dumpling - that's definitely a no for me.  What blows my mind is that they charge €4.95 for 4 pan fried dumplings!  Avoid this place if you're looking for dim sum like you would find in the states or Asia.","Restaurant Name: Chez Ann  Keywords: - Asian fusion cuisine - Handcrafted dumplings - Friendly staff - Fresh ingredients - Small, modern cafe - Dumpling varieties - Unique fillings - Open kitchen - Limited seating - Vegan and vegetarian options - Freshly made food - Personalized service - Price point - Limited menu selection - Not traditional dim sum - Expensive prices","Dim Sum, Sans gluten, Végétarien"
"48.8564368","2.3368109","Bistro Ernest","21 rue de Seine 75006 Paris","4.2","11","Returned for more of the same great food and incredible people.  This time we started with drinks at the small bar and ended up meeting more locals. They were very accommodating as it was crowded (Saturday night) and we came late. After some interesting discussion with the people we sat near, we enjoyed our dinner. The menu is still hand written on the board as they only serve what is fresh that day. We enjoyed the Onglet De Beouf. Was prepared perfectly and served to order. The wine selection is still varied and will satisfy any taste.  I cannot recommend this Bistro enough. Thibault is truly a special host and the locals really do make you feel at home.  Do yourself a favor and take time to visit. Tell then i sent you. LOL. | Not even sure where to start but here we go...........We arrived very late Thursday night for a Bistro (22:30) looking for a local place to get food. We were warmly welcomed and sat immediately. The location is small (seats maybe 20) but comfortable. It was still very full with a mix of 25-75 year old customers and conversing in various languages.  The wine list is on a board that hangs near the door and covers several whites and reds. The menu is on a chalkboard as it changes every day. it is mostly Veterinarian but carries a meat dish or two as well. I love that idea personally as a small place with minimum storage you need to shop daily and as you would always want the freshest ingredients (disregard the other reviewer that stated frozen).  Thibault (the owner and front of the house) had the biggest smile when he came to our table and was amazing. He heard me speaking explaining the french worded menu in English and spoke spoke to us in English the whole time. We both ordered the bolognese lasagna that came with a small side salad. It was perfect. It was like a home cooked meal which is exactly what we were targeting. We enjoyed it with a wine he recommended to us and was also perfect. It was the perfect local Bistro experience.  Fast forward tot he next day. We were doing what tourists do all day when it came to a point to start thinking about dinner again. We both kinda laughed and came to the conclusion that we needed to go back and try more food at Bistro Ernesto. This time we arrived earlier and the bistro was again quite full. We found a mixed menu of some of the same items from the day before and a few new items. we started with the Frommage platter (various cheeses) and the Caucisse Seche (sliced cured sausages). They were amazing. For dinner, she ordered the lasagna (it was that good) and i ordered the Saute' de Veau Marengo Penne. WOW! If this is ever on the menu i HIGHLY recommend it. After dinner, we decided to go to the small bar area for an after dinner. This ended up a great idea as we met several locals that were just amazing people. All had different stories and backgrounds and were very accommodating with our limited French speaking.  This is what a bistro is supposed to be like. I wish more owners were like Thibault and understood that. Prices were fair. Selection was varied. Food was great. People were amazing. Do yourself a favor and go to this place. Be open minded and friendly and what you will experience is a great dinner as a local and some time with new friends. | Probably my favorite dining experience during my recent trip to Paris!! As vegetarians with little experience with French, my sister and I were worried about eating much more than baguettes and jam (not that there's anything wrong with that) in France, but Bistro Ernest exceeded our expectations!! Our waiter was all too patient with us not speaking french and the food was AMAZING (got the vegetarian lasagna and the vegetarian plate!). Delicious, hearty, and healthy. Incredible wine and complimentary bread really made the evening!! And the atmosphere is great-- small, cozy, quaint with great music-- everything you'd want for a lovely meal in Paris!! | After searching for the right cafe to have a wine and a snack, we found Bistro Ernest! What a true gem of a bistro! Perfect French atmosphere with lovely music. We shared two entrees: herring on salad and the mozzarella and tomatoes. Both were excellent! A half carafe of rose and scrumptious baguette with truffle oil made it even better! Spent the evening talking with the owner, Thibeault, the chef, and several locals! They were friendly and made us feel right at home! We will have to return to try more of their food, it all looked amazing. Lovely ambiance and great wine! | I understand people are charmed by this cute, tiny place with character and very affable service, I was too, but food is not good and overpriced for what it is. I had vegetarian lasagna that some reviewed on other sites as fresh and excellent- it was burnt or dried out on top and very dry, zero taste. We also had steak, which was very very tough and bad quality meat. I simply could not chew threw it so I had to spit it out into a napkin and give the rest to my husband. I asked for the steak to be a medium to medium rare, it was served well done. We also had penne pasta with mushrooms, it was ok. Everything lacked taste. We had creme brûlée, it was very good but the top was char black, not to my liking. We ate everything because we were starving. The best part was the baguette served with dinner. (-:","- Bistro Ernest - Cuisine: French, Veterinarian (assumed to be misspelled, likely meant to be ""vegetarian"") - Ambiance: Small, cozy, quaint, French atmosphere, lovely music - Special Features: Handwritten daily menu, board wine selection, fresh ingredients, diverse clientele - Unique Dishes: Onglet De Beouf, Bolognese lasagna, Saute' de Veau Marengo Penne, vegetarian lasagna, vegetarian plate, Frommage platter, Caucisse Seche, herring on salad, mozzarella and tomatoes, creme brûlée - Service: Friendly, accommodating, special host Thibault - Positives: Great food","Bistrot, Végétarien"
